                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260613"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                                      90                                      492                  6.6877821244671566E+002                  2.0471308982386081E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8355120373382274E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8355120373382274E+001                 -1.8355120373382274E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4487241394343231E+000                 -1.8384487323933687E+000                 -2.9401948420083290E-001                  3.3070691172264834E+000                  0.0000000000000000E+000                  1.3678155295801709E+001                  7.6384582995283931E-002                  5.5054816809297948E+000                  7.5996110399798822E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  1.4507903157193037E-002                  4.5865835009607373E-003                                        0                                        2 
                                     100                                      492                  4.1408986761007136E+003                  2.8389433587148560E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8325266138474436E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8325266138474436E+001                 -1.8325266138474436E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4487987173210093E+000                 -1.8420959759509272E+000                 -2.9599226175298515E-001                  3.3110146723307881E+000                  0.0000000000000000E+000                  1.3685122897277505E+001                  8.1566551351046457E-002                  5.5069904956489211E+000                  7.5978523127392827E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  1.4507903157193037E-002                  4.5865835009607373E-003                                        0                                        2 
                                     110                                      492                  2.5639353413867542E+004                  3.6307558191911045E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8149596778113590E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8149596778113590E+001                 -1.8149596778113590E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4492203223940177E+000                 -1.8637334439972479E+000                 -3.0765420592216169E-001                  3.3343385606691411E+000                  0.0000000000000000E+000                  1.3726369690479865E+001                  1.1229444692677081E-001                  5.5158908172009031E+000                  7.5881346831903562E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  1.4507903157193037E-002                  4.5865835009607373E-003                                        0                                        3 
                                     120                                      494                  1.5875211863901626E+005                  4.4225682796673524E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7309301810976347E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7309301810976347E+001                 -1.7309301810976347E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4507260744076715E+000                 -1.9716876424103666E+000                 -3.6464280915602859E-001                  3.4483157671368749E+000                  0.0000000000000000E+000                  1.3929769337527503E+001                  2.6491881722585781E-001                  5.5591109398186713E+000                  7.5447332955436186E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  1.4507903157193037E-002                  4.5865835009607373E-003                                        0                                        3 
                                     130                                      513                  9.1852841439203382E+005                  5.1211844426925586E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072916185506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072916185506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5243167457058702E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5243167457058702E+001                 -1.5243167457058702E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4458533490430465E+000                 -2.3042906718062843E+000                 -5.2119887312473834E-001                  3.7614278950742945E+000                  0.0000000000000000E+000                  1.4491161424673562E+001                  6.8673179274640195E-001                  5.6673131874926677E+000                  7.1845846736765784E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.4507903157193037E-002                  4.5865835009607373E-003                                        0                                        5 
                                     140                                      524                  3.9311798050745204E+006                  5.7291425243134730E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884503347407E-002                  1.0000000000000000E+000                  9.7108072916185506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7108072916185506E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3406985405384392E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3406985405384392E+001                 -1.3406985405384392E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4176196368255809E+000                 -2.7516021248777869E+000                 -6.8838717522555792E-001                  4.0958044992759337E+000                  0.0000000000000000E+000                  1.5108200242076736E+001                  1.1508973174848867E+000                  5.7632035735935823E+000                  7.0039148240042026E-001                  8.7985426035237346E-001                  1.2198718649594933E+000                  7.5970000000000004E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928863E-005                  4.6902638225742491E-005                  1.4507903157193035E-002                  4.5865835009607355E-003                                        0                                        5 
                                     150                                      529                  1.6992679614527427E+007                  6.3258856360121056E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884484763103E-002                  9.9999999889227009E-001                  9.7108072694140901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999889227009E-001                  9.7108072694140901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2489177002232875E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2489177002232875E+001                 -1.2489177002232875E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3308798076737349E+000                 -3.3729580873555705E+000                 -8.2558549816075721E-001                  4.3702011451463321E+000                  0.0000000000000000E+000                  1.5652557343582551E+001                  1.5609001457051404E+000                  5.7916314357194585E+000                  7.0025732702073296E-001                  8.7985426035237224E-001                  1.2198718649594980E+000                  7.5969999999999571E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.4507903157192954E-002                  4.5865835009607355E-003                                        0                                        4 
                                     160                                      534                  5.4367610778185949E+007                  6.7499102869008558E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884477236432E-002                  9.9999999859022903E-001                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999859022903E-001                  9.7108072472096296E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2627311334574408E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2627311334574408E+001                 -1.2627311334574408E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2297504134895529E+000                 -3.9274784983306819E+000                 -9.0058691527994927E-001                  4.5202039793847160E+000                  0.0000000000000000E+000                  1.5953595060249308E+001                  1.7866132898961031E+000                  5.7499889465666794E+000                  7.0025238702073178E-001                  8.7985426035236669E-001                  1.2198718649595144E+000                  7.5969999999997884E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.4507903157192626E-002                  4.5865835009607355E-003                                        0                                        3 
                                     170                                      539                  1.2037949369388770E+008                  6.9079461489335987E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884433701489E-002                  9.9999999621172198E-001                  9.7108072694140901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999621172198E-001                  9.7108072694140901E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3110979651482353E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3110979651482353E+001                 -1.3110979651482353E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1165264616890611E+000                 -4.4549015502445757E+000                 -9.3785053763591331E-001                  4.5947312240966438E+000                  0.0000000000000000E+000                  1.6102938235415753E+001                  1.8985075062245731E+000                  5.6925271560639903E+000                  7.0025355842087988E-001                  8.7985426035236236E-001                  1.2198718649595270E+000                  7.5969999999996640E-001                  2.4017443788575957E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742498E-005                  1.4507903157192383E-002                  4.5865835009607373E-003                                        0                                        3 
                                     180                                      560                  2.2660287645277229E+008                  7.2221123563452290E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884362697627E-002                  9.9999999247190230E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999247190230E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3499334392073118E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3499334392073118E+001                 -1.3499334392073118E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0109194183544901E+000                 -4.9112730850331960E+000                 -9.5482221836108072E-001                  4.6286745855469791E+000                  0.0000000000000000E+000                  1.6170589937674887E+001                  1.9491104098186562E+000                  5.6521424719821303E+000                  7.0025419217345608E-001                  8.7985426035235970E-001                  1.2198718649595344E+000                  7.5969999999995896E-001                  2.4017443788575957E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742491E-005                  1.4507903157192244E-002                  4.5865835009607373E-003                                        0                                        3 
                                     190                                      566                  4.8524475670858330E+008                  7.5387370876003894E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884267218495E-002                  9.9999998717071859E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998717071859E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3946747413349593E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3946747413349593E+001                 -1.3946747413349593E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9064527196115457E+000                 -5.3574106424990484E+000                 -9.6895759960811811E-001                  4.6569453480410541E+000                  0.0000000000000000E+000                  1.6226634579736363E+001                  1.9909945598253305E+000                  5.6084139161082209E+000                  7.0025410872418548E-001                  8.7985426035235759E-001                  1.2198718649595413E+000                  7.5969999999995219E-001                  2.4017443788575962E-001                  1.7234416803928880E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742491E-005                  1.4507903157192111E-002                  4.5865835009607381E-003                                        0                                        3 
                                     199                                      570                  1.0000000000000000E+009                  7.6204573447443229E+000                  1.9096884503347407E-002                  3.1579468431882354E+001                 -9.8999999999999986E+001                  1.9096884139740779E-002                  9.9999998033367254E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998033367254E-001                  9.7108072028007086E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4388681758246404E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4388681758246404E+001                 -1.4388681758246404E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8157279629528684E+000                 -5.7416578836689336E+000                 -9.7963170687570666E-001                  4.6782935625762310E+000                  0.0000000000000000E+000                  1.6268744583019068E+001                  2.0225020453621783E+000                  5.5669662114458980E+000                  7.0025402906301448E-001                  8.7985426035235603E-001                  1.2198718649595459E+000                  7.5969999999994742E-001                  2.4017443788575962E-001                  1.7234416803928880E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742491E-005                  1.4507903157192021E-002                  4.5865835009607381E-003                                        0                                        3 
