                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260612"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                                      90                                      528                  6.6877821244671566E+002                  2.0471308982386081E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7047118988522524E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7047118988522524E+001                 -1.7047118988522524E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4709575776564980E+000                 -1.1511760404050877E+000                  5.1499853489573163E-003                  3.1066535062446095E+000                  0.0000000000000000E+000                  1.3359276820131958E+001                 -3.5055564655785826E-001                  5.6019770296549982E+000                  6.2225303414802924E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  3.6268364856520130E-002                  1.1466018352573860E-002                                        0                                        2 
                                     100                                      528                  4.1408986761007136E+003                  2.8389433587148560E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6997119913967573E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6997119913967573E+001                 -1.6997119913967573E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4710992351444832E+000                 -1.1571141891062535E+000                  1.8975960224046967E-003                  3.1131582848977151E+000                  0.0000000000000000E+000                  1.3370692471001400E+001                 -3.4205224439924781E-001                  5.6047352429669601E+000                  6.2260707405679994E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  3.6268364856520130E-002                  1.1466018352573860E-002                                        0                                        2 
                                     110                                      529                  2.5639353413867542E+004                  3.6307558191911045E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6712164129633969E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6712164129633969E+001                 -1.6712164129633969E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4719095562560303E+000                 -1.1911769931775478E+000                 -1.6754448236337226E-002                  3.1504623734151989E+000                  0.0000000000000000E+000                  1.3436268786597646E+001                 -2.9321122666622979E-001                  5.6205442465337976E+000                  6.2464914106630309E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  3.6268364856520130E-002                  1.1466018352573860E-002                                        0                                        3 
                                     120                                      540                  1.5875211863901626E+005                  4.4225682796673524E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5508980224205757E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5508980224205757E+001                 -1.5508980224205757E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4754402807608646E+000                 -1.3391218650164725E+000                 -9.7788333165468214E-002                  3.3125301432734608E+000                  0.0000000000000000E+000                  1.3723351666666243E+001                 -7.9099638827457963E-002                  5.6889927054866316E+000                  6.3361567962412235E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  3.6268364856520130E-002                  1.1466018352573860E-002                                        0                                        3 
                                     130                                      564                  8.3701022160350683E+005                  5.0440657740774126E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999826705277E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3109116481578681E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3109116481578681E+001                 -1.3109116481578681E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4818789851367060E+000                 -1.6559785246139338E+000                 -2.6909407171588190E-001                  3.6551416203742879E+000                  0.0000000000000000E+000                  1.4346216439643712E+001                  3.8663140796490875E-001                  5.8345395434339808E+000                  6.5329452703168600E-001                  8.7985426035237357E-001                  1.2198718649594937E+000                  7.5970000000000015E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742505E-005                  3.6268364856520130E-002                  1.1466018352573860E-002                                        0                                        5 
                                     140                                      581                  2.8917035988449887E+006                  5.5116594434005650E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999160571462E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999160571462E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0882348971139072E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0882348971139072E+001                 -1.0882348971139072E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4855087807928422E+000                 -1.9847696438374152E+000                 -4.4074922263989524E-001                  3.9984519222223147E+000                  0.0000000000000000E+000                  1.4999399334905155E+001                  8.7666385088355991E-001                  5.9806583347580027E+000                  6.6888186672127414E-001                  8.7985426035237124E-001                  1.2198718649594988E+000                  7.5969999999999438E-001                  2.4017443788575954E-001                  1.7234416803928866E-005                  4.6902638225742498E-005                  1.7234416803928863E-005                  4.6902638225742477E-005                  3.6268364856519852E-002                  1.1466018352573860E-002                                        0                                        3 
                                     150                                      598                  9.4084775829420220E+006                  6.0223767641003754E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.9531330232759441E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9531330232759441E+000                 -8.9531330232759441E+000                 -3.3506792668843644E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4796619181858262E+000                 -2.3431581114391982E+000                 -6.0824973122675430E-001                  4.3334529393960324E+000                  0.0000000000000000E+000                  1.5655935892769479E+001                  1.3700195566809070E+000                  6.1146813697004800E+000                  6.9334972080915447E-001                  8.7985426035181247E-001                  1.2198718649611635E+000                  7.5969999999831650E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742498E-005                  3.6268364856439764E-002                  1.1466018352573860E-002                                        0                                        5 
                                     160                                      609                  3.3187961494796082E+007                  6.6127529372582678E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377591839064E-002                  1.0000000000000000E+000                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.4762399772139689E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4762399772139689E+000                 -7.4762399772139689E+000                 -2.8879733795401517E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4543706630827598E+000                 -2.7671756094888571E+000                 -7.6967597004545052E-001                  4.6563054170334253E+000                  0.0000000000000000E+000                  1.6286397026578040E+001                  1.8427878852893760E+000                  6.2148965054762675E+000                  7.0025251991210158E-001                  8.7985426027778524E-001                  1.2198718651814806E+000                  7.5969999977623592E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928873E-005                  4.6902638225742484E-005                  3.6268364845837564E-002                  1.1466018352573860E-002                                        0                                        5 
                                     170                                      616                  1.3396285226274750E+008                  7.1742819937590960E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377587269310E-002                  9.9999999989497834E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989497834E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.6828714540753458E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6828714540753458E+000                 -6.6828714540753458E+000                 -2.6999306446586331E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3799506406745996E+000                 -3.3589411907105258E+000                 -9.1671871583996456E-001                  4.9503909086224533E+000                  0.0000000000000000E+000                  1.6874594317178161E+001                  2.2842327865988081E+000                  6.2431353152310756E+000                  7.0025247141512936E-001                  8.7985425733756328E-001                  1.2198718739320951E+000                  7.5969999095556984E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742484E-005                  3.6268364424735633E-002                  1.1466018352573860E-002                                        0                                        4 
                                     180                                      617                  3.7546488993567055E+008                  7.5909736545633928E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377583746718E-002                  9.9999999982704380E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982704380E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.8296560938615283E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.8296560938615283E+000                 -6.8296560938615283E+000                 -2.8320335453742715E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2753036767377921E+000                 -3.9209042613513998E+000                 -9.8840632328678657E-001                  5.0937661235160974E+000                  0.0000000000000000E+000                  1.7158059676054567E+001                  2.4950157310878369E+000                  6.1904452035470880E+000                  5.8836942380452251E-001                  8.7985424832390124E-001                  1.2198719007583290E+000                  7.5969996391458405E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742484E-005                  3.6268363133788784E-002                  1.1466018352573860E-002                                        0                                        4 
                                     190                                      623                  8.7935992911882198E+008                  7.8106814978647137E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377573691310E-002                  9.9999999959661479E-001                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999959661479E-001                  9.2100999382616067E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.3467017287557042E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.3467017287557042E+000                 -7.3467017287557042E+000                 -3.0887034575024476E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1662150611794031E+000                 -4.4400026769299998E+000                 -1.0297782999593088E+000                  5.1765100768611418E+000                  0.0000000000000000E+000                  1.7321698025801503E+001                  2.6181709530257766E+000                  6.1079974646913158E+000                  5.8836943197597535E-001                  8.7985424045565719E-001                  1.2198719241756006E+000                  7.5969994030985111E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742484E-005                  3.6268362006889890E-002                  1.1466018352573860E-002                                        0                                        3 
                                     193                                      622                  1.0000000000000000E+009                  7.0818281993926622E+000                  4.7740377591839064E-002                  3.1977391760000064E+001                 -9.8999999999999986E+001                  4.7740377568332153E-002                  9.9999999950727025E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999950727025E-001                  9.2100999604660672E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.4364586688203476E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.4364586688203476E+000                 -7.4364586688203476E+000                 -3.1305852307144065E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1423829732134863E+000                 -4.5442235948867964E+000                 -1.0342245830058727E+000                  5.1854026429542701E+000                  0.0000000000000000E+000                  1.7339259989603985E+001                  2.6313664869769955E+000                  6.0952032818822506E+000                  5.8836943294417965E-001                  8.7985423952337893E-001                  1.2198719269502236E+000                  7.5969993751301690E-001                  2.4017443788575954E-001                  1.7234416803928870E-005                  4.6902638225742498E-005                  1.7234416803928866E-005                  4.6902638225742484E-005                  3.6268361873367974E-002                  1.1466018352573860E-002                                        0                                        3 
